" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:25:06.73."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    4.240	      -7.324	      -4.907	
    4.260	     -17.090	      -5.182	
    4.280	     -21.973	      -5.475	
    4.300	     -10.986	      -5.164	
    4.321	      -7.324	      -4.816	
    4.340	     -18.311	      -5.127	
    4.361	     -25.635	      -5.548	
    4.381	     -10.986	      -5.164	
    4.401	      -4.883	      -4.578	
    4.421	     -13.428	      -4.651	
    4.440	      -3.662	      -4.340	
    4.460	      -4.883	      -4.248	
    4.480	     -23.193	      -5.054	
    4.500	     -10.986	      -4.926	
    4.519	     -39.063	      -5.731	
    4.540	     -47.607	      -6.317	
    4.560	     -17.090	      -5.603	
    4.581	     -26.855	      -5.731	
    4.601	     -30.518	      -5.786	
    4.621	     -15.869	      -5.493	
    4.641	     -17.090	      -5.420	
    4.661	     -28.076	      -5.695	
    4.680	     -32.959	      -5.841	
    4.700	     -40.283	      -6.079	
    4.720	     -24.414	      -5.878	
    4.740	     -70.801	      -6.830	
    4.761	     -37.842	      -6.555	
    4.780	     -23.193	      -6.042	
    4.801	      -7.324	      -5.090	
    4.821	      -8.545	      -4.742	
    4.841	     -32.959	      -5.804	
    4.861	     -10.986	      -5.292	
    4.881	     -43.945	      -6.079	
    4.900	     -19.531	      -5.713	
    4.920	     -24.414	      -5.713	
    4.940	     -54.932	      -6.500	
    4.960	     -28.076	      -6.171	
    4.981	     -18.311	      -5.768	
    5.000	     -46.387	      -6.372	
    5.021	     -58.594	      -6.702	
    5.041	     -57.373	      -6.812	
    5.061	     -32.959	      -6.464	
    5.080	     -10.986	      -5.402	
    5.101	     -36.621	      -6.024	
    5.120	     -10.986	      -5.402	
    5.140	     -15.869	      -5.328	
    5.160	      -6.104	      -4.852	
    5.180	     -28.076	      -5.493	
    5.200	     -36.621	      -6.024	
    5.220	     -42.725	      -6.262	
    5.241	     -21.973	      -5.823	
    5.261	     -15.869	      -5.457	
    5.281	     -20.752	      -5.511	
    5.301	     -34.180	      -5.969	
    5.321	     -25.635	      -5.896	
    5.340	     -34.180	      -6.024	
    5.360	     -67.139	      -6.793	
    5.380	     -45.166	      -6.702	
    5.400	     -19.531	      -5.969	
    5.421	     -12.207	      -5.420	
    5.440	     -19.531	      -5.511	
    5.461	     -31.738	      -5.951	
    5.481	      -8.545	      -5.145	
    5.501	     -30.518	      -5.676	
    5.521	      -7.324	      -5.072	
    5.541	     -13.428	      -5.017	
    5.560	     -28.076	      -5.621	
    5.580	     -30.518	      -5.823	
    5.600	     -47.607	      -6.281	
    5.620	     -29.297	      -6.079	
    5.640	     -17.090	      -5.640	
    5.660	     -41.504	      -6.152	
    5.681	     -20.752	      -5.786	
    5.701	     -41.504	      -6.171	
    5.721	     -59.814	      -6.665	
    5.741	     -40.283	      -6.555	
    5.761	     -19.531	      -5.914	
    5.780	     -19.531	      -5.750	
    5.800	     -47.607	      -6.409	
    5.820	     -18.311	      -5.896	
    5.840	     -13.428	      -5.475	
    5.861	      -8.545	      -5.054	
    5.880	     -23.193	      -5.511	
    5.901	     -39.063	      -6.134	
    5.921	     -32.959	      -6.134	
    5.941	     -17.090	      -5.603	
    5.960	     -18.311	      -5.493	
    5.981	     -13.428	      -5.310	
    6.000	     -18.311	      -5.402	
    6.020	     -10.986	      -5.219	
    6.040	     -47.607	      -6.226	
    6.060	     -57.373	      -6.683	
    6.080	     -21.973	      -6.006	
    6.100	     -14.648	      -5.475	
    6.121	     -14.648	      -5.383	
    6.141	     -14.648	      -5.365	
    6.161	      -8.545	      -4.944	
    6.181	     -36.621	      -5.841	
    6.201	     -26.855	      -5.859	
    6.220	     -12.207	      -5.365	
    6.240	     -30.518	      -5.731	
    6.260	     -43.945	      -6.244	
    6.280	     -53.711	      -6.573	
    6.301	     -80.566	      -7.141	
    6.320	     -64.697	      -7.159	
    6.341	     -24.414	      -6.317	
    6.361	     -13.428	      -5.676	
    6.381	     -13.428	      -5.438	
    6.401	     -17.090	      -5.511	
    6.421	     -18.311	      -5.530	
    6.440	     -35.400	      -5.969	
    6.460	     -18.311	      -5.731	
    6.480	     -45.166	      -6.262	
    6.500	     -26.855	      -6.097	
    6.520	     -61.035	      -6.683	
    6.540	     -32.959	      -6.445	
    6.561	     -14.648	      -5.750	
    6.581	     -32.959	      -6.061	
    6.601	     -18.311	      -5.841	
    6.621	     -37.842	      -6.152	
    6.641	     -21.973	      -5.896	
    6.660	     -42.725	      -6.299	
    6.680	     -65.918	      -6.885	
    6.700	     -28.076	      -6.390	
    6.720	     -24.414	      -6.061	
    6.741	     -28.076	      -6.134	
    6.760	     -21.973	      -5.969	
    6.781	     -10.986	      -5.420	
    6.801	     -23.193	      -5.658	
    6.821	     -14.648	      -5.530	
    6.841	     -14.648	      -5.420	
    6.861	      -3.662	      -4.633	
    6.880	      -3.662	      -4.321	
    6.900	     -19.531	      -4.980	
    6.920	     -39.063	      -5.951	
    6.940	     -10.986	      -5.328	
    6.961	     -17.090	      -5.292	
    6.980	     -28.076	      -5.676	
    7.001	     -14.648	      -5.383	
    7.021	     -28.076	      -5.695	
    7.041	     -31.738	      -5.878	
    7.061	     -31.738	      -5.914	
    7.081	     -29.297	      -5.896	
    7.100	     -53.711	      -6.482	
    7.120	     -63.477	      -6.830	
    7.140	     -64.697	      -6.958	
    7.160	     -80.566	      -7.269	
    7.180	     -95.215	      -7.562	
    7.200	     -36.621	      -6.940	
    7.221	     -25.635	      -6.372	
    7.241	     -14.648	      -5.804	
    7.261	     -13.428	      -5.493	
    7.281	     -18.311	      -5.585	
    7.301	     -40.283	      -6.226	
    7.320	     -24.414	      -6.061	
    7.340	     -20.752	      -5.823	
    7.360	     -20.752	      -5.768	
    7.380	     -19.531	      -5.768	
