" CRUSH DATA"
"Data file SS05.txt"
"Time is 12:18:27.07."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    3.040	       0.000	      -5.914	
    3.060	       0.000	      -5.914	
    3.080	       0.000	      -5.914	
    3.100	       0.000	      -5.914	
    3.120	       0.000	      -5.914	
    3.140	       0.000	      -5.914	
    3.161	       0.000	      -5.914	
    3.181	       0.000	      -5.914	
    3.201	       0.000	      -5.914	
    3.221	       0.000	      -5.914	
    3.240	       0.000	      -5.914	
    3.260	       0.000	      -5.914	
    3.280	       1.221	      -5.914	
    3.300	       0.000	      -5.914	
    3.320	       0.000	      -5.914	
    3.340	       0.000	      -5.914	
    3.360	       0.000	      -5.914	
    3.381	       0.000	      -5.914	
    3.401	       1.221	      -5.914	
    3.421	       0.000	      -5.914	
    3.441	       0.000	      -5.914	
    3.461	       0.000	      -5.914	
    3.480	       0.000	      -5.914	
    3.500	       0.000	      -5.914	
    3.520	       0.000	      -5.914	
    3.540	       0.000	      -5.914	
    3.560	       0.000	      -5.914	
    3.581	       0.000	      -5.914	
    3.601	       1.221	      -5.914	
    3.621	       0.000	      -5.914	
    3.641	       1.221	      -5.914	
    3.661	       0.000	      -5.914	
    3.681	       0.000	      -5.914	
    3.700	       1.221	      -5.914	
    3.720	       0.000	      -5.914	
    3.740	       1.221	      -5.914	
    3.760	       0.000	      -5.914	
    3.780	       0.000	      -5.914	
    3.800	       0.000	      -5.933	
    3.821	       1.221	      -5.988	
    3.841	       1.221	      -5.566	
    3.861	       0.000	      -5.841	
    3.881	       1.221	      -5.731	
    3.901	       1.221	      -5.969	
    3.921	       0.000	      -6.207	
    3.940	       0.000	      -4.742	
    3.960	       0.000	      -5.383	
    3.980	       0.000	      -5.200	
    4.000	       0.000	      -5.145	
    4.021	       1.221	      -5.457	
    4.041	      -1.221	      -5.750	
    4.061	       0.000	      -6.226	
    4.081	       0.000	      -6.335	
    4.101	       1.221	      -6.720	
    4.121	       1.221	      -7.397	
    4.140	       1.221	      -7.800	
    4.160	       0.000	      -7.526	
    4.180	       0.000	      -8.221	
    4.200	       0.000	      -7.855	
    4.220	       0.000	      -7.269	
    4.240	       0.000	      -6.866	
    4.261	       0.000	      -6.903	
    4.281	       0.000	      -6.519	
    4.301	       0.000	      -5.988	
    4.321	       0.000	      -5.896	
    4.341	       1.221	      -5.365	
    4.361	       0.000	      -5.017	
    4.380	       0.000	      -5.328	
    4.400	       1.221	      -5.640	
    4.420	       0.000	      -5.365	
    4.440	       1.221	      -5.475	
    4.461	       1.221	      -5.859	
    4.481	       0.000	      -6.116	
    4.501	       0.000	      -5.933	
    4.521	       0.000	      -5.566	
    4.541	       0.000	      -6.299	
    4.561	       1.221	      -5.988	
    4.580	       0.000	      -5.347	
    4.600	       1.221	      -4.999	
    4.620	       0.000	      -4.486	
    4.640	       0.000	      -5.457	
    4.660	       0.000	      -6.482	
    4.680	       0.000	      -6.445	
    4.701	       0.000	      -6.427	
    4.721	       0.000	      -5.786	
    4.741	       0.000	      -6.134	
    4.761	       0.000	      -6.061	
    4.781	       0.000	      -5.988	
    4.800	       0.000	      -5.640	
    4.820	       0.000	      -6.262	
    4.840	       1.221	      -5.768	
    4.860	       0.000	      -5.255	
    4.880	       0.000	      -5.402	
    4.900	       0.000	      -5.420	
    4.921	       0.000	      -6.335	
    4.941	       1.221	      -6.683	
    4.961	       0.000	      -6.299	
    4.981	       0.000	      -6.445	
    5.001	       0.000	      -6.866	
    5.021	       0.000	      -6.464	
    5.040	       0.000	      -6.720	
    5.060	       0.000	      -7.141	
    5.080	       1.221	      -7.031	
    5.100	       0.000	      -7.068	
    5.121	       1.221	      -6.500	
    5.141	       0.000	      -6.207	
    5.161	       0.000	      -6.940	
    5.181	       0.000	      -7.086	
    5.201	       0.000	      -6.097	
    5.220	       0.000	      -6.134	
    5.240	       0.000	      -5.621	
    5.260	       0.000	      -5.237	
    5.280	       1.221	      -5.017	
    5.300	       0.000	      -5.475	
    5.320	       1.221	      -5.347	
    5.340	       0.000	      -5.823	
    5.361	       0.000	      -5.347	
    5.381	       1.221	      -5.109	
    5.401	       0.000	      -6.171	
    5.421	       1.221	      -6.427	
    5.441	       1.221	      -6.409	
    5.461	       1.221	      -6.647	
    5.480	       0.000	      -6.720	
    5.500	       0.000	      -6.500	
    5.520	       1.221	      -6.134	
    5.540	       1.221	      -6.354	
    5.561	       0.000	      -6.372	
    5.581	       1.221	      -6.921	
    5.601	       0.000	      -6.482	
    5.621	       0.000	      -6.427	
    5.641	       0.000	      -5.823	
    5.661	       1.221	      -5.859	
    5.680	       0.000	      -5.566	
    5.700	       1.221	      -6.500	
    5.720	       1.221	      -6.702	
    5.740	       1.221	      -6.006	
    5.760	       0.000	      -6.354	
    5.780	       0.000	      -6.427	
    5.801	       0.000	      -6.683	
    5.821	       0.000	      -5.951	
    5.841	       0.000	      -5.566	
    5.861	       0.000	      -5.511	
    5.881	       0.000	      -6.171	
    5.901	       1.221	      -6.738	
    5.920	       0.000	      -7.123	
    5.940	       0.000	      -6.610	
    5.960	      -1.221	      -5.969	
    5.980	       0.000	      -5.695	
    6.001	       0.000	      -5.750	
    6.021	       1.221	      -5.475	
    6.041	       1.221	      -5.145	
    6.061	       0.000	      -5.511	
    6.081	       0.000	      -5.255	
    6.101	       1.221	      -4.614	
    6.120	       0.000	      -4.907	
    6.140	       0.000	      -5.438	
    6.160	       0.000	      -5.640	
    6.180	       0.000	      -5.914	
    6.200	       0.000	      -6.372	
    6.220	       0.000	      -6.097	
    6.241	       1.221	      -5.713	
    6.261	       0.000	      -4.797	
    6.281	       0.000	      -5.493	
    6.301	       0.000	      -6.024	
    6.321	       0.000	      -6.647	
    6.341	       1.221	      -6.757	
    6.360	       0.000	      -6.775	
    6.380	       0.000	      -5.969	
    6.400	       0.000	      -5.896	
    6.420	       0.000	      -6.628	
    6.441	       0.000	      -6.226	
    6.461	       0.000	      -5.658	
    6.481	       0.000	      -5.255	
    6.501	       1.221	      -4.889	
    6.521	       1.221	      -5.164	
    6.540	       0.000	      -5.493	
    6.560	       0.000	      -5.164	
    6.580	       0.000	      -4.834	
    6.600	       0.000	      -5.182	
    6.620	       0.000	      -5.566	
    6.640	       0.000	      -5.164	
    6.660	       0.000	      -4.559	
    6.681	       0.000	      -4.688	
    6.701	       0.000	      -4.358	
    6.721	       0.000	      -4.266	
    6.741	       0.000	      -5.072	
    6.761	       0.000	      -4.944	
    6.780	       1.221	      -5.713	
    6.800	       0.000	      -6.299	
    6.820	       0.000	      -5.585	
    6.840	       0.000	      -5.731	
    6.860	       0.000	      -5.804	
    6.880	       0.000	      -5.493	
    6.901	       0.000	      -5.420	
    6.921	       0.000	      -5.695	
    6.941	       0.000	      -5.859	
    6.960	       0.000	      -6.116	
    6.981	       0.000	      -5.859	
    7.001	       1.221	      -6.830	
    7.020	       1.221	      -6.628	
    7.040	       0.000	      -6.042	
    7.060	       0.000	      -5.145	
    7.080	       0.000	      -4.779	
    7.101	       0.000	      -5.878	
    7.121	       0.000	      -5.328	
    7.141	       0.000	      -6.116	
    7.161	       0.000	      -5.713	
    7.181	       0.000	      -5.713	
    7.200	       0.000	      -6.482	
    7.220	       0.000	      -6.189	
    7.240	       0.000	      -5.804	
    7.260	       0.000	      -6.427	
    7.280	       0.000	      -6.757	
    7.300	       0.000	      -6.830	
    7.320	       0.000	      -6.482	
    7.341	       0.000	      -5.347	
    7.361	       0.000	      -5.988	
