" CRUSH DATA"
"Data file SS05.txt"
"Time is 13:55:18.90."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    5.591	     -79.346	      -5.768	
    5.601	     -58.594	      -5.621	
    5.611	     -70.801	      -5.603	
    5.621	     -91.553	      -5.676	
    5.631	     -68.359	      -5.621	
    5.640	     -47.607	      -5.511	
    5.650	     -64.697	      -5.530	
    5.660	     -90.332	      -5.621	
    5.670	     -68.359	      -5.585	
    5.680	     -39.063	      -5.420	
    5.690	     -43.945	      -5.347	
    5.700	     -35.400	      -5.292	
    5.710	     -32.959	      -5.219	
    5.720	     -64.697	      -5.347	
    5.730	     -63.477	      -5.383	
    5.740	     -98.877	      -5.548	
    5.750	    -146.484	      -5.786	
    5.760	    -102.539	      -5.713	
    5.771	    -109.863	      -5.695	
    5.781	    -125.732	      -5.750	
    5.791	    -101.318	      -5.713	
    5.801	     -92.773	      -5.658	
    5.811	    -117.188	      -5.713	
    5.821	    -137.939	      -5.786	
    5.831	    -159.912	      -5.859	
    5.841	    -142.822	      -5.859	
    5.851	    -220.947	      -6.042	
    5.861	    -209.961	      -6.116	
    5.871	    -144.043	      -5.969	
    5.880	     -84.229	      -5.786	
    5.890	     -62.256	      -5.603	
    5.900	    -120.850	      -5.750	
    5.910	     -95.215	      -5.731	
    5.920	    -136.719	      -5.823	
    5.930	    -120.850	      -5.823	
    5.940	    -108.643	      -5.786	
    5.950	    -181.885	      -5.951	
    5.960	    -164.795	      -5.969	
    5.971	    -114.746	      -5.859	
    5.980	    -166.016	      -5.933	
    5.991	    -223.389	      -6.097	
    6.001	    -241.699	      -6.171	
    6.011	    -207.520	      -6.152	
    6.021	    -106.201	      -5.914	
    6.031	    -144.043	      -5.914	
    6.041	    -103.760	      -5.841	
    6.051	     -85.449	      -5.731	
    6.061	     -61.035	      -5.640	
    6.071	     -92.773	      -5.676	
    6.081	    -140.381	      -5.841	
    6.090	    -166.016	      -5.933	
    6.100	    -130.615	      -5.878	
    6.110	     -92.773	      -5.786	
    6.120	     -95.215	      -5.750	
    6.130	    -134.277	      -5.841	
    6.140	    -146.484	      -5.896	
    6.150	    -157.471	      -5.914	
    6.160	    -229.492	      -6.097	
    6.170	    -245.361	      -6.189	
    6.180	    -157.471	      -6.042	
    6.190	    -101.318	      -5.859	
    6.200	    -104.980	      -5.841	
    6.211	    -144.043	      -5.914	
    6.221	     -83.008	      -5.786	
    6.231	    -107.422	      -5.786	
    6.241	     -75.684	      -5.713	
    6.251	     -64.697	      -5.603	
    6.261	    -103.760	      -5.713	
    6.271	    -129.395	      -5.804	
    6.281	    -163.574	      -5.914	
    6.291	    -161.133	      -5.951	
    6.301	    -112.305	      -5.841	
    6.311	    -151.367	      -5.914	
    6.320	    -136.719	      -5.896	
    6.330	    -163.574	      -5.933	
    6.340	    -225.830	      -6.097	
    6.350	    -229.492	      -6.152	
    6.360	    -156.250	      -6.024	
    6.370	    -129.395	      -5.933	
    6.380	    -190.430	      -6.042	
    6.390	    -151.367	      -6.024	
    6.400	     -96.436	      -5.841	
    6.411	     -67.139	      -5.695	
    6.420	     -93.994	      -5.713	
    6.431	    -150.146	      -5.878	
    6.441	    -162.354	      -5.969	
    6.451	    -112.305	      -5.878	
    6.461	     -96.436	      -5.768	
    6.471	     -83.008	      -5.731	
    6.481	     -86.670	      -5.713	
    6.491	     -73.242	      -5.695	
    6.501	    -145.264	      -5.841	
    6.511	    -209.961	      -6.061	
    6.520	    -151.367	      -5.969	
    6.530	     -97.656	      -5.823	
    6.540	     -89.111	      -5.750	
    6.550	     -87.891	      -5.731	
    6.560	     -61.035	      -5.640	
    6.570	    -114.746	      -5.750	
    6.580	    -140.381	      -5.859	
    6.590	     -91.553	      -5.750	
    6.600	    -109.863	      -5.768	
    6.610	    -164.795	      -5.914	
    6.620	    -206.299	      -6.061	
    6.630	    -264.893	      -6.207	
    6.640	    -285.645	      -6.299	
    6.651	    -184.326	      -6.171	
    6.661	    -117.188	      -5.969	
    6.671	     -95.215	      -5.841	
    6.681	     -98.877	      -5.823	
    6.691	    -102.539	      -5.823	
    6.701	    -136.719	      -5.896	
    6.711	    -120.850	      -5.896	
    6.721	    -161.133	      -5.969	
    6.731	    -156.250	      -5.988	
    6.740	    -209.961	      -6.079	
    6.750	    -198.975	      -6.134	
    6.760	    -128.174	      -5.969	
    6.770	    -146.484	      -5.951	
    6.780	    -133.057	      -5.951	
    6.790	    -152.588	      -5.969	
    6.800	    -136.719	      -5.969	
    6.810	    -170.898	      -6.006	
    6.820	    -245.361	      -6.189	
    6.830	    -197.754	      -6.152	
    6.840	    -157.471	      -6.079	
    6.850	    -166.016	      -6.061	
    6.860	    -151.367	      -6.024	
    6.871	     -95.215	      -5.878	
