" CRUSH DATA"
"Data file SS05.txt"
"Time is 12:05:32.24."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
    7.741	       0.000	      -6.061	
    7.761	       0.000	      -6.812	
    7.781	       0.000	      -6.738	
    7.801	       1.221	      -5.988	
    7.821	       0.000	      -5.438	
    7.840	       0.000	      -5.548	
    7.860	       0.000	      -5.933	
    7.880	       0.000	      -5.145	
    7.900	       0.000	      -5.640	
    7.920	       1.221	      -5.072	
    7.940	       0.000	      -5.017	
    7.961	       1.221	      -5.695	
    7.981	       0.000	      -5.896	
    8.001	       0.000	      -6.335	
    8.020	       0.000	      -6.116	
    8.041	       0.000	      -5.676	
    8.060	       0.000	      -6.134	
    8.079	       0.000	      -5.786	
    8.100	       0.000	      -6.171	
    8.120	       1.221	      -6.683	
    8.141	       0.000	      -6.555	
    8.160	       0.000	      -5.951	
    8.181	       0.000	      -5.786	
    8.201	       0.000	      -6.409	
    8.221	       0.000	      -5.914	
    8.241	       0.000	      -5.475	
    8.261	       0.000	      -5.072	
    8.280	       0.000	      -5.548	
    8.300	       0.000	      -6.116	
    8.320	       0.000	      -6.134	
    8.340	       0.000	      -5.603	
    8.360	       0.000	      -5.511	
    8.380	       0.000	      -5.328	
    8.401	       1.221	      -5.438	
    8.421	       1.221	      -5.200	
    8.440	       0.000	      -6.226	
    8.461	       0.000	      -6.683	
    8.480	       0.000	      -6.024	
    8.500	       1.221	      -5.511	
    8.520	       0.000	      -5.402	
    8.539	       0.000	      -5.365	
    8.560	       0.000	      -4.962	
    8.581	       1.221	      -5.878	
    8.600	       0.000	      -5.914	
    8.621	       0.000	      -5.347	
    8.641	       1.221	      -5.731	
    8.661	       0.000	      -6.244	
    8.680	       0.000	      -6.573	
    8.701	       0.000	      -7.123	
    8.720	       1.221	      -7.141	
    8.740	       0.000	      -6.372	
    8.760	       0.000	      -5.695	
    8.780	       0.000	      -5.457	
    8.800	       0.000	      -5.511	
    8.820	       0.000	      -5.548	
    8.841	       1.221	      -6.024	
    8.861	       0.000	      -5.768	
    8.881	       0.000	      -6.299	
    8.901	       0.000	      -6.116	
    8.921	       1.221	      -6.702	
    8.940	       0.000	      -6.482	
    8.960	       0.000	      -5.804	
    8.980	       0.000	      -6.097	
    9.000	       0.000	      -5.878	
    9.021	       1.221	      -6.189	
    9.039	       1.221	      -5.951	
    9.061	       0.000	      -6.409	
    9.081	       0.000	      -6.940	
    9.101	       1.221	      -6.445	
    9.121	       0.000	      -6.116	
    9.141	       0.000	      -6.152	
    9.160	       1.221	      -5.988	
    9.180	       0.000	      -5.457	
    9.200	       0.000	      -5.676	
    9.220	       0.000	      -5.530	
    9.240	       0.000	      -5.420	
    9.260	       0.000	      -4.651	
    9.281	       0.000	      -4.321	
    9.301	       0.000	      -4.980	
    9.321	       0.000	      -5.969	
    9.341	       0.000	      -5.347	
    9.361	       0.000	      -5.292	
    9.380	       0.000	      -5.695	
    9.400	       0.000	      -5.420	
    9.420	       0.000	      -5.713	
    9.440	       0.000	      -5.896	
    9.461	       0.000	      -5.933	
    9.480	       0.000	      -5.914	
    9.501	       0.000	      -6.537	
    9.521	       0.000	      -6.885	
    9.541	       0.000	      -6.995	
    9.561	       0.000	      -7.288	
    9.581	       0.000	      -7.599	
    9.600	       1.221	      -6.995	
    9.620	       1.221	      -6.464	
    9.640	       0.000	      -5.841	
    9.660	       1.221	      -5.511	
    9.681	       0.000	      -5.603	
    9.700	       0.000	      -6.207	
    9.721	       0.000	      -6.006	
    9.741	       0.000	      -5.823	
    9.761	       0.000	      -5.768	
    9.781	       0.000	      -5.768	
    9.801	       1.221	      -6.207	
    9.820	       0.000	      -6.500	
    9.840	       0.000	      -7.947	
    9.860	       0.000	      -7.617	
    9.880	       1.221	      -7.269	
    9.900	       1.221	      -6.757	
    9.920	       1.221	      -6.976	
    9.941	       0.000	      -6.628	
    9.961	       0.000	      -5.493	
    9.981	       0.000	      -5.768	
   10.001	       0.000	      -5.383	
   10.021	       1.221	      -5.090	
   10.040	       0.000	      -5.750	
   10.060	       1.221	      -5.841	
   10.080	       0.000	      -5.457	
   10.100	       1.221	      -5.054	
   10.121	       0.000	      -4.102	
   10.140	       0.000	      -4.340	
   10.161	       0.000	      -5.273	
   10.181	       0.000	      -5.566	
   10.201	       0.000	      -6.281	
   10.221	       0.000	      -6.592	
   10.241	       0.000	      -7.764	
   10.260	       0.000	      -7.104	
   10.280	       0.000	      -7.050	
   10.300	       0.000	      -6.866	
   10.320	       0.000	      -6.848	
   10.340	       0.000	      -6.207	
   10.360	       1.221	      -6.152	
   10.381	       0.000	      -6.281	
   10.401	       1.221	      -6.921	
   10.421	       0.000	      -6.427	
   10.441	       0.000	      -5.859	
   10.461	       0.000	      -6.134	
   10.480	       1.221	      -6.207	
   10.500	       1.221	      -6.299	
   10.520	       0.000	      -5.676	
   10.540	       0.000	      -5.658	
   10.561	       0.000	      -5.383	
   10.580	       0.000	      -5.750	
   10.601	       0.000	      -5.676	
   10.621	       0.000	      -6.171	
   10.641	       0.000	      -7.214	
   10.661	       0.000	      -7.416	
   10.681	       0.000	      -7.068	
   10.700	       1.221	      -6.647	
   10.720	       0.000	      -6.116	
   10.740	       0.000	      -5.695	
   10.760	       0.000	      -5.237	
   10.780	       0.000	      -4.028	
   10.800	       1.221	      -4.102	
   10.821	       1.221	      -4.999	
   10.841	       0.000	      -5.493	
   10.861	       0.000	      -5.804	
   10.881	       0.000	      -6.610	
   10.901	       0.000	      -6.299	
   10.920	       0.000	      -6.610	
   10.940	       0.000	      -6.848	
   10.960	       1.221	      -7.654	
   10.980	       0.000	      -7.562	
   11.001	       0.000	      -7.324	
   11.020	       0.000	      -6.720	
   11.041	       0.000	      -5.896	
   11.061	       1.221	      -5.859	
   11.081	       0.000	      -6.830	
   11.100	       0.000	      -7.343	
   11.121	       1.221	      -7.123	
   11.140	       1.221	      -6.317	
   11.160	       1.221	      -6.006	
   11.180	       0.000	      -5.640	
   11.200	       1.221	      -5.823	
   11.220	       0.000	      -5.127	
   11.240	       1.221	      -5.621	
   11.261	       0.000	      -5.438	
   11.281	       0.000	      -5.182	
   11.301	       1.221	      -4.779	
   11.321	       0.000	      -4.834	
   11.341	       1.221	      -5.365	
   11.360	       0.000	      -6.134	
   11.380	       1.221	      -6.042	
   11.400	       0.000	      -5.658	
   11.420	       0.000	      -5.621	
   11.441	       1.221	      -6.427	
   11.460	       0.000	      -6.720	
   11.481	       1.221	      -6.207	
   11.501	       0.000	      -7.031	
   11.521	       0.000	      -6.866	
   11.541	       0.000	      -6.757	
   11.561	       0.000	      -6.061	
   11.580	       1.221	      -6.006	
   11.600	       1.221	      -5.823	
   11.620	       0.000	      -5.823	
   11.640	       0.000	      -5.859	
   11.661	       1.221	      -5.603	
   11.680	       0.000	      -5.676	
   11.701	       0.000	      -6.079	
   11.721	       0.000	      -5.640	
   11.741	       0.000	      -5.786	
   11.761	       0.000	      -6.244	
   11.781	       1.221	      -5.878	
   11.800	       0.000	      -4.962	
   11.820	       0.000	      -5.310	
   11.840	       0.000	      -5.438	
   11.860	       0.000	      -6.610	
   11.880	       0.000	      -7.178	
   11.900	       0.000	      -7.690	
   11.921	       0.000	      -7.416	
   11.941	       0.000	      -7.086	
   11.961	       1.221	      -7.672	
   11.981	       0.000	      -6.848	
   12.001	       1.221	      -6.024	
   12.020	       0.000	      -6.244	
   12.040	       0.000	      -6.006	
   12.060	       0.000	      -6.097	
   12.080	       0.000	      -5.475	
   12.101	       0.000	      -5.585	
   12.120	       0.000	      -5.383	
   12.141	       1.221	      -4.614	
   12.161	       0.000	      -4.816	
   12.181	       1.221	      -5.219	
   12.201	       0.000	      -5.969	
   12.221	       0.000	      -5.969	
   12.240	       1.221	      -6.665	
   12.260	       0.000	      -6.665	
   12.280	       0.000	      -6.006	
   12.300	       0.000	      -6.042	
   12.320	       0.000	      -6.042	
   12.340	       1.221	      -7.050	
   12.361	       1.221	      -7.214	
   12.381	       0.000	      -6.372	
   12.401	       0.000	      -6.207	
   12.421	       0.000	      -5.585	
   12.441	       0.000	      -5.402	
   12.460	       0.000	      -5.768	
   12.480	       0.000	      -5.237	
   12.500	       1.221	      -5.695	
   12.520	       1.221	      -5.676	
   12.541	       0.000	      -6.445	
   12.560	       1.221	      -6.445	
   12.581	       0.000	      -5.603	
   12.601	       0.000	      -5.914	
   12.621	      -1.221	      -5.878	
   12.641	       1.221	      -5.878	
   12.661	       1.221	      -6.152	
   12.680	       0.000	      -6.281	
   12.700	       0.000	      -6.573	
   12.720	       0.000	      -6.372	
   12.740	       0.000	      -6.427	
   12.760	       0.000	      -6.592	
   12.780	       1.221	      -6.702	
   12.801	       0.000	      -6.061	
   12.821	       1.221	      -5.750	
   12.841	       0.000	      -5.566	
   12.861	       0.000	      -5.457	
   12.881	       0.000	      -5.768	
   12.900	       0.000	      -5.878	
   12.920	       1.221	      -6.482	
   12.940	       0.000	      -6.042	
   12.960	       0.000	      -6.262	
   12.981	      -1.221	      -6.097	
   13.000	       1.221	      -6.134	
   13.021	       0.000	      -5.859	
   13.041	       1.221	      -5.621	
   13.061	       0.000	      -5.292	
   13.081	       0.000	      -6.299	
   13.101	       0.000	      -6.244	
   13.120	       0.000	      -5.914	
   13.140	       0.000	      -5.896	
   13.160	       1.221	      -5.695	
   13.180	       0.000	      -5.292	
   13.200	       0.000	      -5.035	
   13.220	       0.000	      -5.365	
   13.241	       0.000	      -5.292	
   13.261	       0.000	      -5.493	
   13.281	       0.000	      -6.189	
   13.301	       0.000	      -6.097	
   13.321	       1.221	      -6.152	
   13.340	       0.000	      -6.958	
   13.360	       0.000	      -7.233	
   13.380	       0.000	      -6.555	
   13.400	       0.000	      -6.738	
   13.421	       1.221	      -6.995	
   13.440	       0.000	      -7.269	
   13.461	       0.000	      -6.866	
   13.481	       0.000	      -6.244	
   13.501	       0.000	      -5.804	
   13.521	       0.000	      -5.530	
   13.541	       0.000	      -5.420	
   13.560	       0.000	      -5.988	
   13.580	       0.000	      -6.207	
   13.600	       0.000	      -5.731	
   13.620	       1.221	      -5.164	
   13.641	       0.000	      -4.980	
   13.660	       0.000	      -5.090	
   13.681	       0.000	      -4.889	
   13.701	       0.000	      -5.475	
   13.721	       0.000	      -5.347	
   13.741	       0.000	      -6.006	
   13.761	       0.000	      -6.134	
   13.780	       0.000	      -6.207	
   13.800	       0.000	      -6.757	
   13.820	       0.000	      -6.647	
   13.840	       0.000	      -6.152	
   13.860	       1.221	      -6.152	
   13.880	       0.000	      -5.988	
   13.901	       0.000	      -6.006	
   13.921	       0.000	      -5.841	
   13.941	       0.000	      -6.042	
   13.961	       0.000	      -6.116	
   13.981	       0.000	      -5.750	
   14.000	       1.221	      -6.354	
   14.020	       0.000	      -6.097	
   14.040	       0.000	      -6.207	
   14.060	       1.221	      -7.214	
   14.081	       0.000	      -6.885	
   14.100	       1.221	      -6.097	
   14.121	       1.221	      -6.482	
   14.141	       0.000	      -6.354	
   14.161	       1.221	      -5.035	
   14.181	       0.000	      -6.152	
   14.201	       0.000	      -6.647	
   14.220	       1.221	      -6.958	
   14.240	       0.000	      -6.610	
   14.260	       1.221	      -5.054	
   14.280	       0.000	      -5.786	
   14.300	       0.000	      -6.427	
   14.320	       0.000	      -6.757	
   14.341	       0.000	      -6.244	
   14.361	       0.000	      -5.475	
   14.381	       0.000	      -5.164	
   14.401	       0.000	      -5.017	
   14.421	       1.221	      -5.640	
   14.440	       1.221	      -5.054	
   14.460	       1.221	      -5.383	
   14.480	       1.221	      -5.457	
   14.500	       0.000	      -5.585	
   14.521	       0.000	      -5.347	
   14.540	       0.000	      -4.633	
   14.561	       0.000	      -4.633	
   14.581	       0.000	      -4.596	
   14.601	       0.000	      -4.633	
   14.621	       0.000	      -5.072	
   14.641	       0.000	      -5.035	
   14.660	       0.000	      -5.823	
   14.680	       0.000	      -5.786	
   14.700	       1.221	      -6.555	
   14.720	       0.000	      -6.482	
   14.740	       0.000	      -6.500	
   14.760	       0.000	      -5.914	
   14.781	       0.000	      -5.127	
   14.801	       0.000	      -5.109	
   14.821	       0.000	      -4.834	
   14.841	       0.000	      -5.420	
   14.861	       1.221	      -5.219	
   14.880	       0.000	      -4.688	
   14.900	       0.000	      -4.651	
   14.920	       0.000	      -4.248	
   14.940	       0.000	      -4.706	
   14.961	       0.000	      -5.676	
   14.980	       0.000	      -5.383	
   15.001	       0.000	      -6.079	
   15.021	       0.000	      -5.475	
   15.041	       1.221	      -5.054	
   15.061	       0.000	      -5.457	
   15.081	       0.000	      -5.548	
   15.100	       0.000	      -6.317	
   15.120	       0.000	      -6.134	
   15.140	       0.000	      -6.793	
   15.160	      -1.221	      -6.519	
   15.180	       0.000	      -6.537	
   15.200	       0.000	      -6.738	
   15.221	       0.000	      -5.933	
   15.241	       0.000	      -6.042	
   15.261	       1.221	      -5.713	
   15.281	       0.000	      -5.420	
   15.301	       0.000	      -5.548	
   15.320	       0.000	      -5.273	
   15.340	       0.000	      -5.182	
   15.360	       1.221	      -6.097	
   15.380	       1.221	      -5.621	
   15.401	       1.221	      -5.255	
   15.420	       0.000	      -5.219	
   15.441	       0.000	      -5.676	
   15.461	       0.000	      -6.592	
   15.481	       0.000	      -7.050	
   15.501	       1.221	      -6.152	
   15.521	       0.000	      -6.464	
   15.540	       1.221	      -6.134	
   15.560	       0.000	      -6.244	
   15.580	       0.000	      -6.573	
   15.600	       0.000	      -6.189	
   15.621	       0.000	      -6.079	
   15.640	       0.000	      -5.768	
   15.661	       0.000	      -5.530	
   15.681	       1.221	      -5.511	
   15.701	       0.000	      -5.640	
   15.721	       0.000	      -6.226	
   15.741	       0.000	      -6.775	
   15.760	       1.221	      -6.720	
   15.780	       1.221	      -6.317	
   15.800	       0.000	      -5.933	
   15.820	       1.221	      -6.500	
   15.840	       0.000	      -5.988	
   15.860	       0.000	      -5.402	
   15.881	       0.000	      -5.713	
   15.901	       0.000	      -6.207	
   15.921	       0.000	      -6.720	
   15.941	       0.000	      -6.537	
   15.961	       0.000	      -6.207	
   15.980	       0.000	      -5.841	
   16.000	       0.000	      -5.750	
   16.020	       0.000	      -5.621	
   16.040	       0.000	      -5.365	
   16.061	       0.000	      -5.127	
   16.079	       0.000	      -6.006	
   16.100	       0.000	      -5.914	
   16.121	       0.000	      -6.464	
   16.141	       0.000	      -5.566	
   16.161	       0.000	      -5.292	
   16.181	      -1.221	      -4.779	
   16.200	       0.000	      -4.395	
   16.220	       1.221	      -5.695	
   16.240	       0.000	      -5.695	
   16.260	       0.000	      -6.226	
   16.280	       1.221	      -5.823	
   16.300	       0.000	      -5.768	
   16.321	       0.000	      -6.134	
   16.341	       1.221	      -5.988	
   16.361	       0.000	      -5.255	
   16.381	       1.221	      -5.219	
   16.401	       0.000	      -5.035	
   16.420	       0.000	      -5.164	
   16.440	       0.000	      -5.475	
   16.460	       0.000	      -5.823	
   16.480	       0.000	      -5.841	
   16.501	       0.000	      -5.969	
   16.520	       0.000	      -6.592	
   16.541	       0.000	      -6.628	
   16.561	       0.000	      -6.812	
   16.581	       0.000	      -6.573	
   16.601	       0.000	      -6.537	
   16.621	       0.000	      -5.621	
   16.640	       1.221	      -5.859	
   16.659	       0.000	      -6.317	
   16.680	       1.221	      -6.006	
   16.700	       1.221	      -5.914	
   16.720	       1.221	      -5.914	
   16.740	       0.000	      -6.006	
   16.761	       1.221	      -6.152	
   16.781	       0.000	      -5.823	
   16.801	       1.221	      -6.207	
   16.821	       0.000	      -6.628	
   16.841	       0.000	      -6.189	
   16.860	       0.000	      -6.189	
   16.880	       0.000	      -6.372	
   16.900	       0.000	      -6.244	
   16.920	       0.000	      -6.610	
   16.940	       1.221	      -6.793	
   16.960	       1.221	      -6.830	
   16.981	       0.000	      -6.537	
   17.001	       0.000	      -6.116	
   17.020	       0.000	      -6.226	
   17.041	       1.221	      -6.445	
   17.061	       0.000	      -6.903	
   17.079	       0.000	      -7.452	
   17.100	       0.000	      -7.343	
   17.120	       1.221	      -6.097	
   17.140	       0.000	      -6.189	
   17.161	       1.221	      -6.134	
   17.180	       0.000	      -6.061	
   17.201	       0.000	      -5.621	
   17.221	       0.000	      -6.354	
   17.241	       1.221	      -6.903	
   17.261	       1.221	      -7.086	
   17.281	       0.000	      -6.885	
   17.300	       0.000	      -6.006	
   17.320	       0.000	      -6.262	
   17.340	       1.221	      -6.006	
   17.360	       0.000	      -5.420	
   17.380	       0.000	      -6.134	
   17.400	       0.000	      -6.390	
   17.421	       0.000	      -6.372	
   17.440	       1.221	      -6.409	
   17.461	       0.000	      -6.683	
   17.481	       0.000	      -5.841	
   17.501	       1.221	      -5.859	
   17.520	       0.000	      -5.164	
   17.540	       0.000	      -6.171	
   17.560	       0.000	      -5.786	
   17.579	       1.221	      -5.475	
   17.601	       1.221	      -5.841	
   17.620	       0.000	      -5.548	
   17.641	       0.000	      -6.152	
   17.661	       0.000	      -6.555	
   17.681	       0.000	      -6.372	
   17.701	       0.000	      -6.940	
   17.721	       0.000	      -7.599	
   17.740	       0.000	      -7.526	
   17.760	       1.221	      -6.921	
   17.780	       0.000	      -6.299	
   17.800	       0.000	      -5.548	
   17.820	       0.000	      -6.061	
   17.840	       0.000	      -5.859	
   17.861	       0.000	      -4.926	
   17.881	       1.221	      -5.237	
   17.901	       0.000	      -6.299	
   17.921	       0.000	      -6.848	
   17.940	      -1.221	      -6.299	
   17.960	       0.000	      -6.152	
   17.980	       0.000	      -5.310	
   18.000	       0.000	      -5.786	
   18.020	       0.000	      -6.116	
   18.041	       0.000	      -6.189	
   18.060	       1.221	      -6.354	
   18.081	       0.000	      -6.372	
   18.101	       0.000	      -6.335	
   18.121	       1.221	      -5.676	
   18.141	       1.221	      -5.402	
   18.161	       1.221	      -5.988	
   18.180	       0.000	      -5.951	
   18.200	       0.000	      -4.907	
   18.220	       0.000	      -5.292	
   18.240	       1.221	      -5.933	
   18.260	       1.221	      -6.171	
   18.280	       1.221	      -5.768	
   18.301	       0.000	      -5.273	
   18.321	       0.000	      -5.603	
   18.341	       1.221	      -5.676	
   18.361	       0.000	      -5.804	
   18.381	       0.000	      -5.878	
   18.400	       0.000	      -6.830	
   18.420	       0.000	      -7.013	
   18.440	       0.000	      -6.317	
   18.460	       0.000	      -6.354	
   18.481	       0.000	      -6.024	
   18.500	       0.000	      -5.951	
   18.521	       0.000	      -5.988	
   18.541	       0.000	      -6.482	
   18.561	       1.221	      -6.335	
   18.581	       1.221	      -6.061	
   18.601	       0.000	      -5.402	
   18.620	       0.000	      -4.779	
   18.640	       0.000	      -4.980	
   18.660	       1.221	      -5.841	
   18.680	       0.000	      -5.841	
   18.700	       0.000	      -5.969	
   18.720	       0.000	      -5.969	
   18.741	       0.000	      -6.226	
   18.761	       0.000	      -6.427	
   18.781	       1.221	      -6.464	
   18.801	       0.000	      -5.988	
   18.821	       0.000	      -5.841	
   18.840	       1.221	      -5.896	
   18.860	       1.221	      -7.141	
   18.880	       1.221	      -6.848	
   18.900	       0.000	      -6.445	
   18.921	       0.000	      -6.372	
   18.940	       0.000	      -6.372	
   18.961	       0.000	      -6.720	
   18.981	       0.000	      -6.189	
   19.001	       1.221	      -6.610	
   19.021	       0.000	      -5.750	
   19.041	       0.000	      -5.255	
   19.060	       0.000	      -5.328	
   19.080	       0.000	      -5.859	
   19.100	       0.000	      -6.354	
   19.120	       0.000	      -6.409	
   19.141	       0.000	      -5.841	
   19.160	       0.000	      -5.988	
   19.181	       0.000	      -5.328	
   19.201	       0.000	      -5.511	
   19.221	       0.000	      -6.006	
