" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:43:19.42."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    2.970	    -129.395	      -5.914	
    2.980	    -130.615	      -5.933	
    2.990	    -129.395	      -5.933	
    3.000	    -129.395	      -5.933	
    3.010	    -130.615	      -5.933	
    3.020	    -129.395	      -5.933	
    3.030	    -129.395	      -5.933	
    3.041	    -129.395	      -5.914	
    3.051	    -129.395	      -5.933	
    3.061	    -128.174	      -5.933	
    3.071	    -129.395	      -5.933	
    3.081	    -129.395	      -5.914	
    3.091	    -129.395	      -5.933	
    3.101	    -130.615	      -5.914	
    3.111	    -129.395	      -5.933	
    3.121	    -130.615	      -5.914	
    3.130	    -129.395	      -5.933	
    3.140	    -129.395	      -5.933	
    3.150	    -129.395	      -5.933	
    3.160	    -128.174	      -5.933	
    3.170	    -129.395	      -5.933	
    3.180	    -128.174	      -5.914	
    3.190	    -129.395	      -5.914	
    3.200	    -128.174	      -5.933	
    3.210	    -129.395	      -5.933	
    3.220	    -129.395	      -5.933	
    3.230	    -128.174	      -5.933	
    3.240	    -128.174	      -5.933	
    3.250	    -128.174	      -5.914	
    3.261	    -128.174	      -5.914	
    3.271	    -128.174	      -5.933	
    3.281	    -129.395	      -5.914	
    3.291	    -128.174	      -5.933	
    3.301	    -129.395	      -5.914	
    3.311	    -130.615	      -5.914	
    3.321	    -128.174	      -5.914	
    3.331	    -129.395	      -5.933	
    3.341	    -128.174	      -5.933	
    3.350	    -129.395	      -5.914	
    3.360	    -129.395	      -5.914	
    3.370	    -128.174	      -5.951	
    3.380	    -129.395	      -5.933	
    3.390	    -128.174	      -5.951	
    3.400	    -129.395	      -5.914	
    3.410	    -128.174	      -5.933	
    3.420	    -129.395	      -5.914	
    3.430	    -128.174	      -5.933	
    3.440	    -128.174	      -5.933	
    3.450	    -129.395	      -5.933	
    3.460	    -128.174	      -5.914	
    3.470	    -129.395	      -5.914	
    3.481	    -128.174	      -5.914	
    3.491	    -128.174	      -5.933	
    3.501	    -130.615	      -5.914	
    3.511	    -129.395	      -5.951	
    3.521	    -128.174	      -5.933	
    3.531	    -129.395	      -5.933	
    3.541	    -129.395	      -5.933	
    3.551	    -128.174	      -5.914	
    3.560	    -128.174	      -5.914	
    3.570	    -129.395	      -5.933	
    3.580	    -129.395	      -5.933	
    3.590	    -129.395	      -5.933	
    3.600	    -129.395	      -5.933	
    3.610	    -128.174	      -5.933	
    3.620	    -128.174	      -5.933	
    3.630	    -130.615	      -5.914	
    3.640	    -129.395	      -5.933	
    3.650	    -129.395	      -5.914	
    3.660	    -130.615	      -5.933	
    3.670	    -129.395	      -5.933	
    3.680	    -128.174	      -5.933	
    3.690	    -129.395	      -5.933	
    3.701	    -128.174	      -5.933	
    3.711	    -128.174	      -5.933	
    3.721	    -128.174	      -5.933	
    3.731	    -129.395	      -5.914	
