" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:16:55.04."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    1.660	     -21.973	      -5.933	
    1.670	     -21.973	      -5.914	
    1.680	     -20.752	      -5.914	
    1.690	     -20.752	      -5.933	
    1.700	     -20.752	      -5.933	
    1.710	     -20.752	      -5.933	
    1.720	     -21.973	      -5.914	
    1.730	     -20.752	      -5.933	
    1.740	     -20.752	      -5.933	
    1.750	     -21.973	      -5.933	
    1.760	     -19.531	      -5.933	
    1.770	     -20.752	      -5.933	
    1.780	     -20.752	      -5.933	
    1.790	     -20.752	      -5.933	
    1.801	     -20.752	      -5.933	
    1.811	     -21.973	      -5.933	
    1.821	     -20.752	      -5.914	
    1.831	     -21.973	      -5.914	
    1.841	     -20.752	      -5.933	
    1.851	     -20.752	      -5.933	
    1.861	     -20.752	      -5.933	
    1.871	     -20.752	      -5.933	
    1.881	     -21.973	      -5.933	
    1.891	     -20.752	      -5.933	
    1.901	     -20.752	      -5.914	
    1.911	     -20.752	      -5.933	
    1.920	     -20.752	      -5.933	
    1.930	     -20.752	      -5.933	
    1.940	     -20.752	      -5.933	
    1.950	     -20.752	      -5.914	
    1.960	     -21.973	      -5.914	
    1.970	     -20.752	      -5.933	
    1.980	     -20.752	      -5.933	
    1.990	     -20.752	      -5.933	
    2.000	     -20.752	      -5.933	
    2.011	     -20.752	      -5.933	
    2.021	     -20.752	      -5.933	
    2.031	     -20.752	      -5.933	
    2.041	     -20.752	      -5.914	
    2.051	     -20.752	      -5.933	
    2.061	     -20.752	      -5.914	
    2.071	     -20.752	      -5.951	
    2.081	     -20.752	      -5.933	
    2.091	     -21.973	      -5.933	
    2.101	     -21.973	      -5.933	
    2.111	     -20.752	      -5.933	
    2.121	     -20.752	      -5.933	
    2.131	     -20.752	      -5.933	
    2.140	     -20.752	      -5.933	
    2.150	     -21.973	      -5.914	
    2.160	     -20.752	      -5.933	
    2.170	     -20.752	      -5.933	
    2.180	     -20.752	      -5.933	
    2.190	     -20.752	      -5.933	
    2.200	     -21.973	      -5.933	
    2.210	     -21.973	      -5.914	
    2.220	     -21.973	      -5.914	
    2.231	     -20.752	      -5.933	
    2.241	     -20.752	      -5.933	
    2.251	     -20.752	      -5.933	
    2.261	     -21.973	      -5.933	
    2.271	     -20.752	      -5.933	
    2.281	     -20.752	      -5.933	
    2.291	     -20.752	      -5.933	
    2.301	     -20.752	      -5.933	
    2.311	     -20.752	      -5.933	
    2.321	     -20.752	      -5.933	
    2.331	     -20.752	      -5.933	
    2.340	     -20.752	      -5.933	
    2.350	     -20.752	      -5.933	
    2.360	     -20.752	      -5.933	
    2.370	     -20.752	      -5.933	
    2.380	     -20.752	      -5.933	
    2.390	     -20.752	      -5.914	
    2.400	     -21.973	      -5.933	
    2.410	     -20.752	      -5.933	
    2.420	     -21.973	      -5.933	
    2.430	     -20.752	      -5.933	
    2.440	     -20.752	      -5.914	
    2.450	     -20.752	      -5.933	
    2.461	     -21.973	      -5.914	
    2.471	     -20.752	      -5.933	
    2.481	     -20.752	      -5.933	
    2.491	     -20.752	      -5.933	
    2.501	     -20.752	      -5.933	
    2.511	     -20.752	      -5.933	
    2.521	     -20.752	      -5.933	
    2.531	     -20.752	      -5.933	
    2.541	     -21.973	      -5.914	
    2.551	     -21.973	      -5.933	
    2.561	     -18.311	      -5.914	
    2.571	     -14.648	      -5.786	
    2.580	     -17.090	      -5.750	
    2.590	     -15.869	      -5.786	
    2.600	     -21.973	      -5.896	
    2.610	     -28.076	      -6.061	
    2.620	     -23.193	      -6.024	
    2.630	     -24.414	      -6.024	
    2.640	     -32.959	      -6.207	
    2.650	     -29.297	      -6.171	
    2.660	     -31.738	      -6.207	
    2.671	     -40.283	      -6.409	
    2.681	     -41.504	      -6.464	
    2.691	     -40.283	      -6.500	
    2.701	     -31.738	      -6.390	
    2.711	     -25.635	      -6.244	
    2.721	     -36.621	      -6.372	
    2.731	     -41.504	      -6.519	
    2.741	     -25.635	      -6.281	
    2.751	     -23.193	      -6.152	
    2.761	     -19.531	      -6.006	
    2.771	     -13.428	      -5.804	
    2.780	     -10.986	      -5.658	
    2.790	     -14.648	      -5.695	
    2.800	     -13.428	      -5.695	
    2.810	     -14.648	      -5.750	
    2.820	     -15.869	      -5.695	
    2.830	      -8.545	      -5.530	
    2.840	     -18.311	      -5.768	
    2.850	     -26.855	      -5.988	
    2.860	     -23.193	      -6.024	
    2.870	     -26.855	      -6.134	
    2.880	     -30.518	      -6.226	
    2.890	     -28.076	      -6.207	
    2.901	     -23.193	      -6.079	
    2.911	     -25.635	      -6.097	
