" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:40:36.84."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    1.721	     -17.090	      -5.914	
    1.741	     -15.869	      -5.914	
    1.761	     -17.090	      -5.896	
    1.781	     -17.090	      -5.933	
    1.800	     -15.869	      -5.914	
    1.820	     -17.090	      -5.896	
    1.840	     -17.090	      -5.896	
    1.860	     -17.090	      -5.896	
    1.880	     -15.869	      -5.914	
    1.900	     -17.090	      -5.896	
    1.920	     -17.090	      -5.914	
    1.941	     -18.311	      -5.914	
    1.961	     -15.869	      -5.914	
    1.981	     -17.090	      -5.914	
    2.001	     -17.090	      -5.914	
    2.021	     -15.869	      -5.914	
    2.040	     -17.090	      -5.896	
    2.060	     -15.869	      -5.914	
    2.080	     -15.869	      -5.914	
    2.100	     -17.090	      -5.914	
    2.121	     -17.090	      -5.914	
    2.140	     -17.090	      -5.914	
    2.161	     -15.869	      -5.914	
    2.180	     -17.090	      -5.914	
    2.201	     -17.090	      -5.896	
    2.221	     -15.869	      -5.914	
    2.241	     -15.869	      -5.914	
    2.259	     -17.090	      -5.914	
    2.280	     -17.090	      -5.914	
    2.300	     -17.090	      -5.914	
    2.320	     -17.090	      -5.914	
    2.341	     -15.869	      -5.896	
    2.360	     -17.090	      -5.914	
    2.381	     -17.090	      -5.914	
    2.401	     -17.090	      -5.896	
    2.421	     -17.090	      -5.914	
    2.441	      -9.766	      -5.731	
    2.461	      -6.104	      -5.438	
    2.480	     -14.648	      -5.695	
    2.500	     -23.193	      -6.024	
    2.520	      -3.662	      -5.237	
    2.540	     -18.311	      -5.676	
    2.560	      -8.545	      -5.621	
    2.580	     -20.752	      -5.914	
    2.601	     -26.855	      -6.152	
    2.621	       1.221	      -4.688	
    2.641	     -13.428	      -5.310	
    2.661	      -3.662	      -5.164	
    2.681	      -7.324	      -5.145	
    2.700	     -12.207	      -5.402	
    2.720	     -18.311	      -5.713	
    2.740	     -30.518	      -6.207	
    2.760	     -30.518	      -6.299	
    2.781	     -42.725	      -6.720	
    2.800	     -56.152	      -7.379	
    2.821	     -59.814	      -7.819	
    2.841	     -34.180	      -7.544	
    2.861	     -75.684	      -8.221	
    2.881	     -31.738	      -7.874	
    2.901	     -18.311	      -7.269	
    2.920	     -14.648	      -6.903	
    2.940	     -18.311	      -6.921	
    2.960	      -8.545	      -6.519	
    2.980	      -6.104	      -6.006	
    3.001	      -8.545	      -5.914	
    3.020	      -2.441	      -5.420	
    3.041	      -2.441	      -5.035	
    3.061	      -7.324	      -5.365	
    3.081	     -10.986	      -5.658	
    3.101	      -3.662	      -5.402	
    3.121	      -9.766	      -5.475	
    3.140	     -13.428	      -5.841	
    3.160	     -17.090	      -6.097	
    3.180	     -10.986	      -5.933	
    3.200	      -4.883	      -5.548	
    3.220	     -21.973	      -6.281	
    3.240	      -8.545	      -5.988	
    3.261	      -2.441	      -5.273	
    3.281	      -1.221	      -4.980	
    3.301	       0.000	      -4.486	
    3.321	     -10.986	      -5.402	
    3.341	     -24.414	      -6.409	
    3.360	     -17.090	      -6.409	
    3.380	     -18.311	      -6.390	
    3.400	      -6.104	      -5.786	
    3.420	     -18.311	      -6.097	
    3.441	     -13.428	      -6.042	
    3.460	      -9.766	      -5.988	
    3.481	      -6.104	      -5.621	
    3.501	     -20.752	      -6.226	
    3.521	      -4.883	      -5.768	
    3.541	      -2.441	      -5.255	
    3.561	      -7.324	      -5.402	
    3.580	      -6.104	      -5.420	
    3.600	     -21.973	      -6.244	
    3.620	     -24.414	      -6.610	
    3.640	     -13.428	      -6.262	
    3.660	     -19.531	      -6.390	
    3.680	     -29.297	      -6.812	
    3.701	     -14.648	      -6.409	
    3.721	     -25.635	      -6.683	
    3.741	     -32.959	      -7.086	
    3.761	     -25.635	      -6.995	
    3.781	     -28.076	      -7.031	
    3.800	     -12.207	      -6.555	
    3.820	      -9.766	      -6.262	
    3.840	     -30.518	      -6.940	
    3.860	     -28.076	      -7.086	
    3.881	      -7.324	      -6.061	
    3.900	     -12.207	      -6.097	
    3.921	      -3.662	      -5.566	
    3.941	       0.000	      -5.200	
    3.961	      -1.221	      -4.999	
    3.981	      -9.766	      -5.457	
    4.001	      -3.662	      -5.347	
    4.019	     -13.428	      -5.786	
    4.039	      -3.662	      -5.383	
    4.060	      -3.662	      -5.109	
    4.080	     -21.973	      -6.152	
    4.100	     -19.531	      -6.427	
    4.120	     -18.311	      -6.409	
    4.141	     -24.414	      -6.647	
    4.161	     -25.635	      -6.738	
    4.181	     -17.090	      -6.500	
    4.201	     -10.986	      -6.134	
    4.221	     -18.311	      -6.354	
    4.240	     -15.869	      -6.390	
    4.260	     -31.738	      -6.921	
    4.280	     -12.207	      -6.482	
    4.300	     -15.869	      -6.445	
    4.321	      -4.883	      -5.804	
    4.340	     -10.986	      -5.823	
    4.361	      -2.441	      -5.511	
    4.381	     -23.193	      -6.464	
    4.401	     -21.973	      -6.665	
    4.421	      -7.324	      -6.006	
    4.440	     -19.531	      -6.354	
    4.460	     -19.531	      -6.427	
    4.480	     -25.635	      -6.665	
    4.500	      -6.104	      -5.933	
    4.519	      -4.883	      -5.566	
    4.540	      -4.883	      -5.511	
    4.560	     -17.090	      -6.171	
    4.581	     -28.076	      -6.757	
    4.601	     -36.621	      -7.178	
    4.621	     -14.648	      -6.628	
    4.641	      -8.545	      -6.006	
    4.661	      -6.104	      -5.695	
    4.680	      -8.545	      -5.750	
    4.700	      -3.662	      -5.457	
    4.720	      -3.662	      -5.127	
    4.740	      -8.545	      -5.511	
    4.761	      -3.662	      -5.255	
    4.780	       0.000	      -4.651	
    4.801	      -3.662	      -4.962	
    4.821	     -10.986	      -5.457	
    4.841	     -10.986	      -5.658	
    4.861	     -14.648	      -5.933	
    4.881	     -23.193	      -6.372	
    4.900	     -13.428	      -6.116	
    4.920	      -6.104	      -5.768	
    4.940	       0.000	      -4.816	
    4.960	     -10.986	      -5.475	
    4.981	     -17.090	      -6.042	
    5.000	     -26.855	      -6.592	
    5.021	     -24.414	      -6.720	
    5.041	     -24.414	      -6.738	
    5.061	      -6.104	      -5.951	
    5.081	     -10.986	      -5.878	
    5.101	     -25.635	      -6.592	
    5.120	     -12.207	      -6.281	
    5.140	      -4.883	      -5.695	
    5.160	      -4.883	      -5.292	
    5.180	      -1.221	      -4.907	
    5.200	      -4.883	      -5.182	
    5.220	      -8.545	      -5.493	
    5.241	      -3.662	      -5.127	
    5.261	      -1.221	      -4.816	
    5.281	      -6.104	      -5.164	
    5.301	      -9.766	      -5.566	
    5.321	      -2.441	      -5.164	
    5.340	       0.000	      -4.596	
    5.360	      -3.662	      -4.706	
    5.380	       1.221	      -4.358	
    5.400	       0.000	      -4.266	
    5.421	      -8.545	      -5.090	
    5.440	      -4.883	      -4.980	
    5.461	     -17.090	      -5.804	
    5.481	     -24.414	      -6.372	
    5.501	      -7.324	      -5.621	
    5.521	     -13.428	      -5.750	
    5.541	     -10.986	      -5.804	
    5.560	      -6.104	      -5.511	
    5.580	      -6.104	      -5.420	
    5.600	     -12.207	      -5.695	
    5.620	     -13.428	      -5.859	
    5.640	     -19.531	      -6.097	
    5.660	      -8.545	      -5.859	
    5.681	     -35.400	      -6.866	
    5.701	     -17.090	      -6.647	
    5.721	     -10.986	      -6.042	
    5.741	      -2.441	      -5.164	
    5.761	      -1.221	      -4.797	
    5.780	     -14.648	      -5.750	
    5.800	      -1.221	      -5.273	
    5.820	     -18.311	      -6.061	
    5.840	      -7.324	      -5.676	
    5.861	      -9.766	      -5.676	
    5.880	     -23.193	      -6.427	
    5.901	     -10.986	      -6.097	
    5.921	      -6.104	      -5.750	
    5.941	     -23.193	      -6.372	
    5.961	     -26.855	      -6.720	
    5.981	     -26.855	      -6.793	
    6.000	     -15.869	      -6.482	
    6.020	      -3.662	      -5.402	
    6.040	     -18.311	      -6.024	
