" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:28:52.97."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    1.910	     -12.207	      -5.933	
    1.920	     -12.207	      -5.914	
    1.930	     -12.207	      -5.933	
    1.940	     -12.207	      -5.951	
    1.950	     -12.207	      -5.914	
    1.960	     -12.207	      -5.914	
    1.970	     -12.207	      -5.933	
    1.981	     -12.207	      -5.933	
    1.990	     -12.207	      -5.914	
    2.000	     -13.428	      -5.933	
    2.009	     -12.207	      -5.914	
    2.019	     -12.207	      -5.933	
    2.031	     -12.207	      -5.933	
    2.041	     -12.207	      -5.914	
    2.051	     -12.207	      -5.914	
    2.061	     -12.207	      -5.933	
    2.071	     -12.207	      -5.933	
    2.081	     -12.207	      -5.933	
    2.091	     -12.207	      -5.914	
    2.101	     -12.207	      -5.933	
    2.111	     -12.207	      -5.914	
    2.121	     -12.207	      -5.933	
    2.130	     -12.207	      -5.914	
    2.140	     -12.207	      -5.914	
    2.150	     -12.207	      -5.933	
    2.160	     -12.207	      -5.933	
    2.170	     -12.207	      -5.933	
    2.180	     -12.207	      -5.933	
    2.190	     -12.207	      -5.933	
    2.200	     -13.428	      -5.914	
    2.210	     -12.207	      -5.914	
    2.221	     -13.428	      -5.914	
    2.230	     -12.207	      -5.914	
    2.240	     -12.207	      -5.914	
    2.251	     -10.986	      -5.933	
    2.259	     -13.428	      -5.914	
    2.271	     -13.428	      -5.933	
    2.281	     -12.207	      -5.933	
    2.291	     -12.207	      -5.933	
    2.301	     -12.207	      -5.914	
    2.311	     -12.207	      -5.933	
    2.321	     -12.207	      -5.933	
    2.331	     -12.207	      -5.914	
    2.341	     -10.986	      -5.933	
    2.350	     -12.207	      -5.933	
    2.360	     -12.207	      -5.914	
    2.370	     -12.207	      -5.933	
    2.380	     -13.428	      -5.933	
    2.390	     -12.207	      -5.933	
    2.400	     -12.207	      -5.914	
    2.410	     -12.207	      -5.914	
    2.420	     -12.207	      -5.914	
    2.430	     -12.207	      -5.933	
    2.441	     -12.207	      -5.933	
    2.450	     -12.207	      -5.933	
    2.460	     -12.207	      -5.933	
    2.471	     -12.207	      -5.914	
    2.480	     -13.428	      -5.914	
    2.491	     -12.207	      -5.951	
    2.501	     -10.986	      -5.933	
    2.511	     -12.207	      -5.914	
    2.521	     -12.207	      -5.914	
    2.531	     -12.207	      -5.914	
    2.541	     -10.986	      -5.933	
    2.551	     -12.207	      -5.914	
    2.561	     -10.986	      -5.914	
    2.571	     -12.207	      -5.933	
    2.580	     -10.986	      -5.933	
    2.590	     -12.207	      -5.933	
    2.600	     -12.207	      -5.933	
    2.610	     -12.207	      -5.933	
    2.620	     -10.986	      -5.933	
    2.630	     -13.428	      -5.933	
    2.640	     -12.207	      -5.933	
    2.650	     -12.207	      -5.914	
    2.660	     -12.207	      -5.951	
    2.671	     -12.207	      -5.933	
    2.680	     -10.986	      -5.878	
    2.691	      -8.545	      -5.786	
    2.700	      -6.104	      -5.676	
    2.711	      -8.545	      -5.750	
    2.721	     -14.648	      -5.969	
    2.731	     -17.090	      -6.061	
    2.741	     -14.648	      -6.079	
    2.751	     -10.986	      -5.933	
    2.761	     -12.207	      -5.951	
    2.771	     -14.648	      -5.988	
    2.781	     -12.207	      -5.988	
    2.790	      -8.545	      -5.896	
    2.800	     -14.648	      -5.988	
    2.810	     -10.986	      -5.914	
    2.820	      -6.104	      -5.695	
    2.830	      -9.766	      -5.658	
    2.840	      -8.545	      -5.658	
    2.850	     -12.207	      -5.878	
    2.860	     -17.090	      -6.061	
    2.870	     -12.207	      -6.042	
    2.881	     -14.648	      -6.061	
    2.890	     -20.752	      -6.189	
    2.900	     -14.648	      -6.171	
    2.911	     -17.090	      -6.244	
    2.920	     -23.193	      -6.390	
    2.931	     -21.973	      -6.445	
    2.941	     -21.973	      -6.482	
    2.951	     -18.311	      -6.390	
    2.961	     -14.648	      -6.226	
    2.971	     -20.752	      -6.390	
    2.981	     -24.414	      -6.519	
    2.991	     -13.428	      -6.281	
    3.001	     -15.869	      -6.152	
    3.011	     -10.986	      -6.024	
    3.020	      -7.324	      -5.823	
    3.030	      -7.324	      -5.658	
    3.040	      -9.766	      -5.695	
    3.050	      -6.104	      -5.695	
    3.060	      -9.766	      -5.768	
    3.070	      -7.324	      -5.695	
    3.080	      -6.104	      -5.548	
    3.090	     -10.986	      -5.786	
    3.100	     -15.869	      -5.988	
    3.111	     -14.648	      -6.042	
    3.120	     -15.869	      -6.134	
    3.131	     -18.311	      -6.226	
    3.140	     -17.090	      -6.207	
    3.151	     -14.648	      -6.079	
    3.161	     -14.648	      -6.116	
    3.171	     -17.090	      -6.152	
    3.181	     -19.531	      -6.317	
    3.191	     -15.869	      -6.299	
    3.201	     -14.648	      -6.226	
