" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:01:59.48."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    3.140	    -161.133	      -5.914	
    3.150	    -161.133	      -5.933	
    3.160	    -162.354	      -5.914	
    3.170	    -162.354	      -5.933	
    3.180	    -161.133	      -5.933	
    3.190	    -162.354	      -5.933	
    3.200	    -161.133	      -5.933	
    3.211	    -161.133	      -5.933	
    3.220	    -162.354	      -5.933	
    3.230	    -163.574	      -5.933	
    3.240	    -162.354	      -5.914	
    3.250	    -161.133	      -5.951	
    3.260	    -161.133	      -5.933	
    3.271	    -161.133	      -5.933	
    3.281	    -161.133	      -5.914	
    3.291	    -161.133	      -5.933	
    3.301	    -161.133	      -5.951	
    3.311	    -161.133	      -5.933	
    3.321	    -162.354	      -5.914	
    3.331	    -162.354	      -5.914	
    3.341	    -162.354	      -5.914	
    3.351	    -161.133	      -5.914	
    3.361	    -161.133	      -5.914	
    3.370	    -161.133	      -5.933	
    3.380	    -162.354	      -5.933	
    3.390	    -162.354	      -5.933	
    3.400	    -162.354	      -5.933	
    3.410	    -161.133	      -5.933	
    3.420	    -161.133	      -5.933	
    3.430	    -161.133	      -5.914	
    3.440	    -161.133	      -5.933	
    3.450	    -162.354	      -5.933	
    3.460	    -162.354	      -5.914	
    3.470	    -161.133	      -5.914	
    3.480	    -163.574	      -5.933	
    3.491	    -161.133	      -5.933	
    3.501	    -162.354	      -5.914	
    3.511	    -161.133	      -5.914	
    3.521	    -161.133	      -5.933	
    3.531	    -163.574	      -5.914	
    3.541	    -162.354	      -5.914	
    3.551	    -162.354	      -5.914	
    3.561	    -161.133	      -5.933	
    3.571	    -161.133	      -5.933	
    3.581	    -162.354	      -5.933	
    3.591	    -162.354	      -5.933	
    3.601	    -161.133	      -5.914	
    3.610	    -162.354	      -5.933	
    3.620	    -159.912	      -5.933	
    3.630	    -162.354	      -5.933	
    3.640	    -162.354	      -5.914	
    3.650	    -162.354	      -5.933	
    3.660	    -162.354	      -5.933	
    3.670	    -161.133	      -5.933	
    3.680	    -161.133	      -5.933	
    3.690	    -161.133	      -5.933	
    3.701	    -161.133	      -5.933	
    3.711	    -161.133	      -5.933	
    3.721	    -162.354	      -5.914	
    3.731	    -161.133	      -5.933	
    3.741	    -161.133	      -5.914	
    3.751	    -161.133	      -5.933	
    3.761	    -162.354	      -5.914	
    3.771	    -162.354	      -5.933	
    3.781	    -161.133	      -5.933	
    3.791	    -161.133	      -5.933	
    3.801	    -161.133	      -5.933	
    3.810	    -161.133	      -5.933	
    3.820	    -161.133	      -5.933	
    3.830	    -162.354	      -5.914	
    3.840	    -161.133	      -5.933	
    3.850	    -162.354	      -5.933	
    3.860	    -161.133	      -5.933	
    3.870	    -162.354	      -5.933	
    3.880	    -162.354	      -5.933	
    3.890	    -161.133	      -5.933	
    3.900	    -162.354	      -5.933	
    3.910	    -161.133	      -5.914	
    3.920	    -161.133	      -5.914	
    3.931	    -161.133	      -5.933	
    3.941	    -161.133	      -5.914	
    3.951	    -161.133	      -5.933	
    3.961	    -161.133	      -5.914	
    3.971	    -161.133	      -5.933	
    3.981	    -161.133	      -5.914	
    3.991	    -161.133	      -5.914	
    4.001	    -162.354	      -5.933	
    4.011	    -161.133	      -5.933	
    4.021	    -161.133	      -5.933	
    4.031	    -159.912	      -5.933	
    4.041	    -161.133	      -5.933	
    4.050	    -162.354	      -5.914	
    4.060	    -161.133	      -5.933	
    4.070	    -161.133	      -5.933	
    4.080	    -159.912	      -5.933	
    4.090	    -161.133	      -5.933	
    4.100	    -161.133	      -5.914	
    4.110	    -161.133	      -5.914	
    4.120	    -161.133	      -5.933	
    4.130	    -161.133	      -5.933	
    4.141	    -161.133	      -5.914	
    4.151	    -161.133	      -5.951	
    4.161	    -161.133	      -5.914	
    4.171	    -161.133	      -5.951	
    4.181	    -162.354	      -5.933	
    4.190	    -161.133	      -5.914	
    4.201	    -161.133	      -5.933	
    4.210	    -159.912	      -5.933	
    4.221	    -161.133	      -5.914	
    4.231	    -161.133	      -5.933	
    4.241	    -161.133	      -5.933	
    4.250	    -161.133	      -5.914	
    4.260	    -161.133	      -5.951	
    4.269	    -161.133	      -5.914	
    4.280	    -161.133	      -5.933	
    4.290	    -161.133	      -5.933	
    4.300	    -161.133	      -5.914	
    4.310	    -161.133	      -5.933	
    4.320	    -162.354	      -5.914	
    4.330	    -162.354	      -5.914	
    4.340	    -161.133	      -5.933	
    4.350	    -159.912	      -5.914	
    4.360	    -161.133	      -5.933	
    4.371	    -161.133	      -5.933	
    4.381	    -161.133	      -5.914	
    4.391	    -161.133	      -5.933	
    4.401	    -161.133	      -5.933	
    4.411	    -161.133	      -5.933	
    4.421	    -161.133	      -5.951	
    4.431	    -159.912	      -5.933	
    4.440	    -161.133	      -5.914	
    4.451	    -161.133	      -5.914	
    4.461	    -162.354	      -5.933	
    4.471	    -161.133	      -5.933	
    4.481	    -162.354	      -5.914	
    4.490	    -161.133	      -5.914	
    4.500	    -161.133	      -5.933	
    4.510	    -162.354	      -5.914	
    4.519	    -161.133	      -5.933	
    4.530	    -161.133	      -5.914	
    4.540	    -161.133	      -5.914	
    4.550	    -161.133	      -5.933	
    4.560	    -161.133	      -5.951	
    4.570	    -161.133	      -5.933	
    4.581	    -161.133	      -5.914	
    4.591	    -161.133	      -5.933	
    4.601	    -161.133	      -5.933	
    4.611	    -161.133	      -5.933	
    4.621	    -162.354	      -5.914	
    4.631	    -162.354	      -5.914	
