" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   10.640	     -14.648	      -5.255	
   10.661	      -7.324	      -4.871	
   10.681	     -29.297	      -5.164	
   10.701	     -48.828	      -5.475	
   10.721	     -14.648	      -5.145	
   10.741	      -6.104	      -4.816	
   10.760	     -32.959	      -5.164	
   10.780	     -61.035	      -5.530	
   10.800	     -15.869	      -5.127	
   10.820	      -1.221	      -4.541	
   10.841	     -12.207	      -4.669	
   10.860	       0.000	      -4.376	
   10.881	      -3.662	      -4.285	
   10.901	     -46.387	      -5.054	
   10.921	     -18.311	      -4.926	
   10.941	     -95.215	      -5.750	
   10.961	    -140.381	      -6.335	
   10.980	     -32.959	      -5.640	
   11.000	     -67.139	      -5.750	
   11.020	     -64.697	      -5.804	
   11.040	     -25.635	      -5.511	
   11.060	     -30.518	      -5.438	
   11.080	     -65.918	      -5.695	
   11.101	     -79.346	      -5.878	
   11.121	    -107.422	      -6.097	
   11.141	     -53.711	      -5.878	
   11.161	    -212.402	      -6.830	
   11.181	     -96.436	      -6.592	
   11.200	     -45.166	      -6.061	
   11.220	      -9.766	      -5.145	
   11.240	      -7.324	      -4.779	
   11.260	     -89.111	      -5.823	
   11.281	     -17.090	      -5.237	
   11.300	    -104.980	      -5.988	
   11.321	     -31.738	      -5.585	
   11.341	     -48.828	      -5.621	
   11.361	    -155.029	      -6.427	
   11.381	     -63.477	      -6.134	
   11.401	     -36.621	      -5.750	
   11.420	    -133.057	      -6.372	
   11.440	    -166.016	      -6.683	
   11.460	    -166.016	      -6.812	
   11.480	     -83.008	      -6.464	
   11.501	     -10.986	      -5.328	
   11.520	     -84.229	      -5.914	
   11.541	     -10.986	      -5.237	
   11.561	     -25.635	      -5.219	
   11.581	      -2.441	      -4.761	
   11.601	     -59.814	      -5.438	
   11.621	     -98.877	      -5.988	
   11.640	    -115.967	      -6.244	
   11.660	     -45.166	      -5.859	
   11.680	     -25.635	      -5.475	
   11.700	     -41.504	      -5.511	
   11.720	     -95.215	      -5.988	
   11.740	     -61.035	      -5.896	
   11.761	     -90.332	      -6.042	
   11.781	    -200.195	      -6.793	
   11.801	    -126.953	      -6.720	
   11.821	     -39.063	      -5.988	
   11.841	     -19.531	      -5.420	
   11.860	     -41.504	      -5.530	
   11.880	     -80.566	      -5.951	
   11.900	      -6.104	      -5.127	
   11.920	     -67.139	      -5.640	
   11.941	      -9.766	      -4.999	
   11.960	     -17.090	      -4.980	
   11.981	     -70.801	      -5.658	
   12.001	     -78.125	      -5.859	
   12.021	    -131.836	      -6.281	
   12.041	     -69.580	      -6.116	
   12.061	     -31.738	      -5.658	
   12.080	    -107.422	      -6.134	
   12.100	     -40.283	      -5.804	
   12.120	    -113.525	      -6.171	
   12.140	    -175.781	      -6.702	
   12.160	    -111.084	      -6.573	
   12.180	     -37.842	      -5.914	
   12.201	     -40.283	      -5.768	
   12.221	    -135.498	      -6.390	
   12.241	     -36.621	      -5.914	
   12.261	     -19.531	      -5.457	
   12.281	      -9.766	      -5.054	
   12.300	     -53.711	      -5.530	
   12.320	    -108.643	      -6.116	
   12.340	     -85.449	      -6.134	
   12.360	     -26.855	      -5.621	
   12.381	     -34.180	      -5.493	
   12.400	     -18.311	      -5.328	
   12.421	     -35.400	      -5.438	
   12.441	     -14.648	      -5.219	
   12.461	    -134.277	      -6.226	
   12.481	    -167.236	      -6.683	
   12.501	     -45.166	      -6.024	
   12.520	     -21.973	      -5.511	
   12.540	     -26.855	      -5.402	
   12.560	     -23.193	      -5.365	
   12.580	      -6.104	      -4.944	
   12.600	     -91.553	      -5.859	
   12.620	     -59.814	      -5.878	
   12.641	     -17.090	      -5.292	
   12.661	     -68.359	      -5.695	
   12.681	    -122.070	      -6.207	
   12.701	    -153.809	      -6.537	
   12.721	    -240.479	      -7.104	
